,store,sido,gungu,store_address
636,구영,울산,울주군,울산 울주군 범서읍 구영리 801-6
637,남창,울산,울주군,울산 울주군 온양읍 운화리 56-6
638,덕신,울산,울주군,울산 울주군 덕신리 1294-2
639,언양,울산,울주군,울산 울주군 언양읍 동부리 147-1
640,웅촌,울산,울주군,울산 울주군 청량면 삼정리 755-1 가동 216호
641,천상,울산,울주군,울산 울주군 범서읍 천상리 650-5
642,다운,울산,중구,울산 중구 다운동 536-1
643,반구1호,울산,중구,울산 중구 반구동 874-3
644,반구2호,울산,중구,울산 중구 반구동 99-17
645,복산,울산,중구,울산 중구 복산동 399-12
646,성안,울산,중구,울산 중구 성안동 804-10
647,약사병영,울산,중구,울산 중구 약사동 629-17
648,옥교,울산,중구,울산 중구 학산동 3-27
649,우정,울산,중구,울산 중구 우정동 436-41
650,태화,울산,중구,울산 중구 태화동 117-2
651,고운,세종,고운동,세종 고운동 1718
652,다정,세종특별자치시,다정동,세종특별자치시 다정동 363-10
653,도담,세종,도담동,세종 도담동 245-1
654,보람,세종시,보람동,세종시 보람동 628-4
655,조치원1호,세종,조치원읍,세종 조치원읍 죽림리 21-1 삼일아파트 상가 109호
656,한솔,세종,한솔동,세종 한솔동 927
657,한솔,세종,한솔동,세종 한솔동 927
658,도담,세종,도담동,세종 도담동 245-1
659,보람,세종시,보람동,세종시 보람동 628-4
660,고운,세종,고운동,세종 고운동 1718
661,가람마을,경기,파주시,경기 파주시 와동동 1557-1
662,가평,경기,가평군,경기 가평군 가평읍 대곡리 230-23
663,갈매,경기,구리시,"경기 구리시 갈매동 608-1 101호, 102호"
664,강선,경기,고양시,경기 고양시 일산동구 정발산동 717-3
665,거모,경기,시흥시,경기 시흥시 거모동 1757-1
666,고강1호,경기,부천시,경기 부천시 오정구 고강1동 305-4
667,고색,경기,수원시,경기 수원시 권선구 고색동 31-4
668,고양동,경기,고양시,경기 고양시 덕양구 고양동 176-8 104호
669,고읍1호,경기,양주시,경기 양주시 광사동 657
670,고잔1호,경기,안산시,경기 안산시 단원구 고잔동 756-1
671,고잔2호,경기,안산시,경기 안산시 단원구 와동 720-13
672,고촌,경기,김포시,경기 김포시 고촌면 신곡리 1052
673,곡반정,경기,수원시,경기 수원시 권선구 곡반정동 584-4
674,곤지암,경기,광주시,경기 광주시 곤지암읍 곤지암리 443-9
675,공도1호,경기,안성시,경기 안성시 공도읍 만정리 417-98
676,과천1호,경기,과천시,경기 과천시 원문동 4 레미안 슈르 A상가(4번지)동 제1층 1023호
677,관양,경기,안양시,경기 안양시 동안구 관양동 1437-20 1층
678,광교1호,경기,수원시,경기 수원시 영통구 이의동 1332 CB 4~5호
679,광명1호,경기,광명시,경기 광명시 광명동 295-4
680,광명역,경기,광명시,"경기 광명시 일직동 511-5번지 대호M스퀘어 102호, 103호"
681,가평,경기,가평군,경기 가평군 가평읍 대곡리 230-23
682,청평,경기,가평군,경기 가평군 청평면 청평리 452-5
683,현리,경기,가평군,경기 가평군 하면 현리 259-7
684,고양동,경기,고양시,경기 고양시 덕양구 고양동 176-8 104호
685,무원마을,경기,고양시,경기 고양시 덕양구 행신동 719-9 (1층103호)
686,삼송,경기도,고양시,경기도 고양시 덕양구 신원동 626-1 1층 상가 5~6호
687,원당,경기,고양시,경기 고양시 덕양구 성사동 519-2
688,원흥,경기,고양시,경기 고양시 덕양구 도내동 966
689,행신1호,경기,고양시,경기 고양시 덕양구 행신동 995-2
690,화정1호(고양),경기,고양시,경기 고양시 덕양구 화정동 906-5 1층 102호
691,강선,경기,고양시,경기 고양시 일산동구 정발산동 717-3
692,밤가시후곡,경기,고양시,경기 고양시 일산동구 정발산동 1093
693,백마강촌,경기,고양시,경기 고양시 일산동구 마두1동 734 백마마을4단지상가 106호
694,백송,경기,고양시,경기 고양시 일산동구 백석동 1225 중앙프라자 103호
695,식사,경기,고양시,경기 고양시 일산동구 식사동 1531
696,중산,경기,고양시,경기 고양시 일산동구 중산동 1667-3
697,호수,경기,고양시,경기 고양시 일산동구 백석동 1414-15
698,구일산,경기,고양시,경기 고양시 일산서구 일산동 967-6
699,대화,경기,고양시,경기 고양시 일산서구 대화동 2126-2 (동남빌딩 101호)
700,주엽,경기,고양시,경기 고양시 일산서구 주엽2동 138 애비뉴상가 1층 1068호
701,탄현,경기,고양시,경기 고양시 일산서구 탄현동 1501-4
702,과천1호,경기,과천시,경기 과천시 원문동 4 레미안 슈르 A상가(4번지)동 제1층 1023호
703,광명1호,경기,광명시,경기 광명시 광명동 295-4
704,광명역,경기,광명시,"경기 광명시 일직동 511-5번지 대호M스퀘어 102호, 103호"
705,소하1호,경기,광명시,경기 광명시 소하동 1240-3
706,소하2호,경기,광명시,"경기 광명시 소하동 1363, 신촌 휴먼시아 상가 106호"
707,철산1호,경기,광명시,경기 광명시 철산동 210-1
708,철산2호,경기,광명시,경기 광명시 철산동 92-1
709,철산역,경기,광명시,경기 광명시 철산동 429
710,하안1호,경기,광명시,"경기 광명시 하안동 35-5, 영보빌딩 102호"
711,곤지암,경기,광주시,경기 광주시 곤지암읍 곤지암리 443-9
712,광주1호,경기,광주시,경기 광주시 경안동 154-1
713,신현,경기,광주시,경기 광주시 오포읍 신현리 371-4
714,양벌,경기,광주시,경기 광주시 오포읍 양벌리 290-3
715,태전(경기광주),경기,광주시,경기 광주시 태전동 261-14
716,갈매,경기,구리시,"경기 구리시 갈매동 608-1 101호, 102호"
717,수택,경기,구리시,경기 구리시 교문동 760-12
718,인창,경기,구리시,경기 구리시 인창동 344-7
719,토평,경기,구리시,경기 구리시 토평동 999-2
720,당동1호,경기,군포시,경기 군포시 당동 904-5 그린프라자 102호
721,부곡(부곡),경기,군포시,경기 군포시 부곡동 1120-4
722,산본1호,경기,군포시,경기 군포시 산본동 1106-3 101호
723,산본3호,경기,군포시,경기 군포시 산본동 48 에덴다모은정아파트 1층
724,산본역,경기,군포시,경기 군포시 산본동 1142-6
725,호계3호,경기,군포시,경기 군포시 당정동 2-3
726,고촌,경기,김포시,경기 김포시 고촌면 신곡리 1052
727,구래,경기,김포시,경기 김포시 구래동 6883-1
728,사우,경기,김포시,경기 김포시 사우동 998
729,운양,경기,김포시,경기 김포시 운양동 1297-6 승문리앤포레 1차 1층
730,장기1호,경기,김포시,경기 김포시 장기동 장기동 1360
731,통진1호,경기,김포시,경기 김포시 서암리 758-79
732,풍무,경기,김포시,경기 김포시 풍무동 429-11
733,다산신도시1호,경기,남양주시,경기 남양주시 다산동 산3006-2
734,덕소1호,경기,남양주시,경기 남양주시 와부읍 덕소리 141-91
735,도농1호,경기,남양주시,경기 남양주시 도농동 153-5
736,마석,경기,남양주시,경기 남양주시 화도읍 마석우리 384-8
737,별내1호,경기,남양주시,경기 남양주시 별내동 1078-3
738,별내2호,경기,남양주시,경기 남양주시 별내동 846-7
739,오남,경기,남양주시,경기 남양주시 오남읍 오남리 205-19
740,진건,경기,남양주시,경기 남양주시 진건읍 사능리 353-4
741,진접장현리,경기,남양주시,경기 남양주시 진접읍 장현리 672-1
742,진접지구,경기,남양주시,경기 남양주시 진접읍 금곡리 1041-1
743,창현,경기,남양주시,경기 남양주시 화도읍 창현리 462-3
744,퇴계원,경기,남양주시,경기 남양주시 퇴계원면 퇴계원리 290-14
745,평내,경기,남양주시,경기 남양주시 평내동 203-2
746,호평,경기,남양주시,경기 남양주시 호평동 656-1
747,송내(동두천),경기,동두천시,경기 동두천시 지행동 694 예일 복합타워 114호
748,괴안,경기,부천시,경기 부천시 소사구 괴안동 39-2
749,소사범박,경기,부천시,경기 부천시 소사구 소사본동 139-9
750,송내(부천),경기,부천시,경기 부천시 소사구 송내1동 366-13
751,심곡1호,경기,부천시,경기 부천시 소사구 심곡본동 678-17
752,고강1호,경기,부천시,경기 부천시 오정구 고강1동 305-4
753,원종도당,경기,부천시,경기 부천시 오정구 원종1동 281-15
754,복사골,경기,부천시,경기 부천시 원미구 중동 716-4
755,상동1호,경기,부천시,경기 부천시 원미구 상2동 546-6 110호
756,상동역,경기,부천시,경기 부천시 원미구 상동 523-3 대동프라자 1층 107호
757,송내로데오,경기,부천시,경기 부천시 원미구 상동 400-2
758,신중동,경기,부천시,경기 부천시 원미구 중동 1141-1
759,역곡2동,경기,부천시,경기 부천시 원미구 역곡동 48-5
760,중동2호,경기,부천시,경기 부천시 원미구 중4동 1033-3
761,중동꿈마을,경기,부천시,경기 부천시 원미구 심곡동 93-1
762,동판교,경기,성남시,경기 성남시 분당구 삼평동 664
763,무지개마을,경기,성남시,경기 성남시 분당구 구미동 212-2
764,미금,경기,성남시,경기 성남시 분당구 구미동 47-1
765,서판교,경기,성남시,경기 성남시 분당구 판교동 612-3
766,서현,경기,성남시,"경기 성남시 분당구 서현동 89-7, 삼성한신근린상가"
767,수내1호,경기,성남시,경기 성남시 분당구 수내동 32 양지마을청구아파트
768,아름마을,경기,성남시,"경기 성남시 분당구 야탑동 533-8, 미라보상가 1층 7호"
769,야탑1호,경기,성남시,경기 성남시 분당구 야탑동 272-4
770,정자,경기,성남시,경기 성남시 분당구 정자동 17-5
771,효자(분당),경기,성남시,경기 성남시 분당구 서현동 298-3  효자촌프라자 119호
772,성남위례,경기,성남시,경기 성남시 수정구 창곡동 547-8
773,수진1호,경기,성남시,경기 성남시 수정구 수진동 88번지 102호
774,신흥1호,경기,성남시,경기 성남시 수정구 신흥동 34
775,태평1동,경기,성남시,경기 성남시 수정구 태평동 6974-1
776,금광1호,경기,성남시,경기 성남시 중원구 금광동 2706
777,상대원1호,경기,성남시,경기 성남시 중원구 상대원동 5027
778,은행1호(성남),경기,성남시,경기 성남시 중원구 은행동 663-3
779,고색,경기,수원시,경기 수원시 권선구 고색동 31-4
780,곡반정,경기,수원시,경기 수원시 권선구 곡반정동 584-4
781,권선1호,경기,수원시,경기 수원시 권선구 권선동 1260-5
782,금곡1호,경기,수원시,경기 수원시 권선구 금곡동 1088-1
783,매교,경기,수원시,경기 수원시 권선구 세류동 97-5
784,탑동(수원),경기,수원시,경기 수원시 권선구 탑동 766-2
785,호매실,경기,수원시,경기 수원시 권선구 금곡동 1137-3
786,광교1호,경기,수원시,경기 수원시 영통구 이의동 1332 CB 4~5호
787,매탄1호,경기,수원시,경기 수원시 영통구 매탄동 1170-4
788,매탄2호,경기,수원시,경기 수원시 영통구 매탄2동 199-69
789,매탄3호,경기,수원시,경기 수원시 영통구 매탄4동 208-21
790,신영통1호,경기,수원시,경기 수원시 영통구 망포동 369-3
791,영통1호,경기,수원시,경기 수원시 영통구 영통동 1005-1
792,영통2호,경기,수원시,"경기 수원시 영통구 영통동 945-4, 한솔프라자 109호"
793,연무1호,경기,수원시,경기 수원시 장안구 연무동 249-13
794,율전1호,경기,수원시,경기 수원시 장안구 율전동 298-8
795,정자1호,경기,수원시,경기 수원시 장안구 정자동 41-2
796,정자2호,경기,수원시,"경기 수원시 장안구 천천동 502-6, 1층"
797,조원1호,경기,수원시,경기 수원시 장안구 조원동 729-12
798,파장,경기,수원시,경기 수원시 장안구 송죽동 216-1
799,아주대,경기,수원시,경기 수원시 팔달구 우만동 85-3 우만동R타워
800,우만1호,경기,수원시,경기 수원시 팔달구 우만동 481
801,인계,경기,수원시,경기 수원시 팔달구 인계동 1118-12
802,화서1호,경기,수원시,"경기 수원시 팔달구 화서동 703 꽃뫼양지마을(대우아파트) 상가 105, 106호"
803,화서2호,경기,수원시,경기 수원시 팔달구 화서동 185-3
804,거모,경기,시흥시,경기 시흥시 거모동 1757-1
805,능곡,경기,시흥시,경기 시흥시 능곡동 545
806,목감신도시1호,경기,시흥시,경기 시흥시 목감동 410-2
807,배곧신도시1호,경기,시흥시,"경기 시흥시 정왕동 2475 에이플러스 115, 116호"
808,신천1호(시흥),경기,시흥시,경기 시흥시 신천동 707-50
809,은행1호(시흥),경기,시흥시,경기 시흥시 대야동 580-4
810,장곡,경기,시흥시,"경기 시흥시 장곡동 823-5, 동서빌딩"
811,정왕1호,경기,시흥시,경기 시흥시 정왕동 1593-2
812,정왕2호,경기,시흥시,경기 시흥시 정왕동 1859-3
813,정왕3호,경기,시흥시,"경기 시흥시 정왕동 1726-1, 광개토빌딩 104호"
814,고잔1호,경기,안산시,경기 안산시 단원구 고잔동 756-1
815,고잔2호,경기,안산시,경기 안산시 단원구 와동 720-13
816,선부1호,경기,안산시,경기 안산시 단원구 선부동 1064-5
817,원곡1호,경기,안산시,경기 안산시 단원구 원곡동 754-6
818,중앙(안산),경기,안산시,경기 안산시 단원구 고잔동 540-7
819,반월,경기,안산시,경기 안산시 상록구 건건동 650-1
820,본오1호,경기,안산시,경기 안산시 상록구 본오동 879-10
821,부곡(안산),경기,안산시,경기 안산시 상록구 부곡동 670-2
822,사동1호,경기,안산시,경기 안산시 상록구 사동 1201
823,사동2호,경기,안산시,경기 안산시 상록구 사동 1376-7
824,월피,경기,안산시,"경기 안산시 상록구 월피동 442-26, 1층"
825,일동,경기,안산시,경기 안산시 상록구 일동 89-3
826,공도1호,경기,안성시,경기 안성시 공도읍 만정리 417-98
827,안성1호,경기,안성시,경기 안성시 연지동 94
828,안성2호,경기,안성시,경기 안성시 인지동 397-1
829,진사리,경기,안성시,"경기 안성시 공도읍 진사리 348, 서지프라자 106호"
830,관양,경기,안양시,경기 안양시 동안구 관양동 1437-20 1층
831,비산1호,경기,안양시,경기 안양시 동안구 비산동 566-7
832,평촌1호,경기,안양시,경기 안양시 동안구 평촌동 922-2
833,평촌3호,경기,안양시,경기 안양시 동안구 비산동 1059 층 A동 103호
834,호계1호(안양),경기,안양시,경기 안양시 동안구 호계2동 927-2
835,박달사거리,경기,안양시,경기 안양시 만안구 박달동 85-15
836,석수1호,경기,안양시,경기 안양시 만안구 석수1동 177-6
837,안양1번가,경기,안양시,경기 안양시 만안구 안양동 674-241
838,안양1호,경기,안양시,경기 안양시 만안구 안양동 765-8
839,안양2호,경기,안양시,경기 안양시 만안구 안양 5동 448-22 진명빌딩 103호
840,고읍1호,경기,양주시,경기 양주시 광사동 657
841,다산신도시1호,경기,남양주시,경기 남양주시 다산동 산3006-2
842,덕소1호,경기,남양주시,경기 남양주시 와부읍 덕소리 141-91
843,덕정1호,경기,양주시,경기 양주시 덕정동 240-27
844,도농1호,경기,남양주시,경기 남양주시 도농동 153-5
845,마석,경기,남양주시,경기 남양주시 화도읍 마석우리 384-8
846,백석(양주),경기,양주시,경기 양주시 백석읍 복지리 168-3
847,별내1호,경기,남양주시,경기 남양주시 별내동 1078-3
848,별내2호,경기,남양주시,경기 남양주시 별내동 846-7
849,오남,경기,남양주시,경기 남양주시 오남읍 오남리 205-19
850,옥정,경기,양주시,"경기 양주시 옥정동 966-1 (101호, 102호)"
851,진건,경기,남양주시,경기 남양주시 진건읍 사능리 353-4
852,진접장현리,경기,남양주시,경기 남양주시 진접읍 장현리 672-1
853,진접지구,경기,남양주시,경기 남양주시 진접읍 금곡리 1041-1
854,창현,경기,남양주시,경기 남양주시 화도읍 창현리 462-3
855,퇴계원,경기,남양주시,경기 남양주시 퇴계원면 퇴계원리 290-14
856,평내,경기,남양주시,경기 남양주시 평내동 203-2
857,호평,경기,남양주시,경기 남양주시 호평동 656-1
858,양평,경기,양평군,경기 양평군 양평읍 양근리 183-4
859,여주1호,경기,여주군,경기 여주군 하동 405-4
860,전곡,경기,연천군,경기 연천군 전곡읍 전곡리 302-11
861,세마1호,경기,오산시,경기 오산시 내삼미동 856-8
862,운암2호,경기,오산시,"경기 오산시 오산동 919-3, 102호"
863,원동,경기,오산시,경기 오산시 오산동 881-7
864,구갈2지구,경기,용인시,경기 용인시 기흥구 구갈동 353-3
865,구성1호,경기,용인시,경기 용인시 기흥구 마북동 370-9
866,동백1호,경기,용인시,경기 용인시 기흥구 동백동 614-5
867,보라,경기,용인시,경기 용인시 기흥구 보라동 581-2
868,보정,경기,용인시,경기 용인시 기흥구 보정동 1204-4
869,흥덕,경기,용인시,경기 용인시 기흥구 영덕동 1007-6
870,상현1호,경기,용인시,경기 용인시 수지구 상현동 3-4
871,상현역,경기,용인시,경기 용인시 수지구 상현동 1160
872,성복,경기,용인시,경기 용인시 수지구 성복동 162-3
873,수지1지구,경기,용인시,경기 용인시 수지구 풍덕천동 29-10
874,수지2지구,경기,용인시,경기 용인시 수지구 풍덕천동 697
875,죽전,경기,용인시,경기 용인시 수지구 죽전동 1151
876,둔전,경기,용인시,경기 용인시 처인구 포곡읍 둔전리 400-2
877,용인1호,경기,용인시,경기 용인시 처인구 김량장동 293-24
878,용인2호,경기,용인시,경기 용인시 처인구 마평동 657-14
879,내손갈뫼,경기,의왕시,경기 의왕시 내손1동 755-4 명성프라자
880,오전고천,경기,의왕시,"경기 의왕시 오전동 276-1, 114호"
881,인덕원,경기,의왕시,경기 의왕시 포일동 662
882,포일내손,경기,의왕시,경기 의왕시 내손동 652-21
883,금오,경기,의정부시,경기 의정부시 금오동 473-4
884,녹양,경기,의정부시,경기 의정부시 가능동 92-51
885,민락(의정부),경기,의정부시,경기 의정부시 민락동 834-3
886,신곡,경기,의정부시,경기 의정부시 신곡동 484
887,신곡2호,경기,의정부시,경기 의정부시 신곡1동 707-2
888,용현1호,경기,의정부시,경기 의정부시 용현동 18-15
889,의정부역,경기,의정부시,경기 의정부시 의정부동 140-3 미래프라자 1층
890,장암,경기,의정부시,경기 의정부시 신곡1동 336
891,호원1호,경기,의정부시,경기 의정부시 호원동 466-15
892,이천1호,경기,이천시,경기 이천시 창전동 458-17
893,이천하이닉스,경기,이천시,경기 이천시 부발읍 아미리 1003-2번
894,증포,경기,이천시,경기 이천시 증포동 153-5
895,가람마을,경기,파주시,경기 파주시 와동동 1557-1
896,교하신도시,경기,파주시,경기 파주시 다율동 1001-6
897,금촌1호,경기,파주시,경기 파주시 금촌동 790-10 1층
898,금촌로데오,경기,파주시,경기 파주시 금촌동 986-2
899,문산,경기,파주시,경기 파주시 문산읍 문산리 17-345 1층 5호
900,봉일천,경기,파주시,경기 파주시 조리읍 봉일천리 142-3
901,운정1호,경기,파주시,경기 파주시 동패동 1758
902,비전1호,경기,평택시,경기 평택시 비전동 272-7
903,비전2호,경기,평택시,경기 평택시 비전1동 793-7
904,세교,경기,평택시,"경기 평택시 세교동 558 우성꿈그린@상가 105,106호"
905,송탄1호,경기,평택시,경기 평택시 서정동 843-10
906,송탄2호,경기,평택시,경기 평택시 지산동 995
907,안중1호,경기,평택시,경기 평택시 안중읍 현화리 831
908,팽성1호,경기,평택시,경기 평택시 팽성읍 안정리 26-49
909,포승1호,경기,평택시,경기 평택시 도곡리 1142-16
910,송우,경기,포천시,경기 포천시 소흘읍 송우리 729-3 파크프라자 1층
911,포천,경기,포천시,경기 포천시 신읍동 47-10
912,덕풍1호,경기,하남시,경기 하남시 덕풍동 309-64
913,미사1호,경기,하남시,경기 하남시 망월동 1004-1
914,신장1호,경기,하남시,경기 하남시 신장동 447-28
915,신장2호,경기,하남시,경기 하남시 천현동 40-13
916,동탄1호,경기,화성시,경기 화성시 반송동 42-6
917,동탄2 영천,경기,화성시,경기 화성시 영천동 701-1
918,동탄2호,경기,화성시,경기 화성시 반송동 217-6
919,발안1호,경기,화성시,경기 화성시 향남면 행정리 426-11
920,병점1호,경기,화성시,"경기 화성시 병점동 379-10 병점프라자 109호, 110호"
921,병점2호,경기,화성시,경기 화성시 진안동 914-1
922,봉담1호,경기,화성시,경기 화성시 상리 26-8
923,와우리,경기,화성시,경기 화성시 기안동 338-4
924,향남2지구,경기,화성시,경기 화성시 향남읍 하길리 1466
925,강남,강원,강릉시,강원 강릉시 노암동 708-1
926,개운,강원,원주시,강원 원주시 개운동 395-23
927,고성(강원),강원,고성군,강원 고성군 간성읍 신안리 218
928,교대,강원,춘천시,강원 춘천시 석사동 291-15
929,교동,강원,속초시,강원 속초시 교동 974-2
930,교동1호,강원,강릉시,강원 강릉시 교1동 1863-3
931,늘품,강원,원주시,강원 원주시 반곡동 1767-54
932,단계,강원,원주시,강원 원주시 단계동 837
933,단구,강원,원주시,강원 원주시 관설동 1701-4
934,대관령,강원,평창군,강원 평창군 횡계리 354-8
935,동명,강원,속초시,강원 속초시 동명동 1-18
936,명륜(원주),강원,원주시,강원 원주시 명륜동 539
937,무실,강원,원주시,강원 원주시 무실동 1664-3
938,묵호,강원,동해시,강원 동해시 부곡동 74-5
939,문막,강원,원주시,강원 원주시 문막읍 건등리 1705-3
940,북삼,강원,동해시,강원 동해시 쇄운동 84-5
941,사북고한,강원,정선군,강원 정선군 사북읍 사북리 344-56
942,사창,강원,화천군,강원 화천군 사내면 사창리 457-12
943,삼척,강원,삼척시,강원 삼척시 남양동 17-2
944,석사1호,강원,춘천시,강원 춘천시 석사동 748-18(33통405)
945,강남,강원,강릉시,강원 강릉시 노암동 708-1
946,교동1호,강원,강릉시,강원 강릉시 교1동 1863-3
947,성덕,강원,강릉시,강원 강릉시 입암동 498-13
948,주문진,강원,강릉시,강원 강릉시 주문진읍 교항리 119-11
949,포남,강원,강릉시,강원 강릉시 포남1동 1140-1
950,고성(강원),강원,고성군,강원 고성군 간성읍 신안리 218
951,묵호,강원,동해시,강원 동해시 부곡동 74-5
952,북삼,강원,동해시,강원 동해시 쇄운동 84-5
953,천곡,강원,동해시,강원 동해시 천곡동 872
954,삼척,강원,삼척시,강원 삼척시 남양동 17-2
955,교동,강원,속초시,강원 속초시 교동 974-2
956,동명,강원,속초시,강원 속초시 동명동 1-18
957,조양,강원,속초시,강원 속초시 조양동 1520-10
958,양구,강원,양구군,강원 양구군 양구읍 상리 227-105
959,양양,강원,양양군,강원 양양군 양양읍 남문리 125
960,영월,강원,영월군,강원 영월군 영월읍 하송리 178-2
961,개운,강원,원주시,강원 원주시 개운동 395-23
962,늘품,강원,원주시,강원 원주시 반곡동 1767-54
963,단계,강원,원주시,강원 원주시 단계동 837
964,단구,강원,원주시,강원 원주시 관설동 1701-4
965,명륜(원주),강원,원주시,강원 원주시 명륜동 539
966,무실,강원,원주시,강원 원주시 무실동 1664-3
967,문막,강원,원주시,강원 원주시 문막읍 건등리 1705-3
968,우산,강원,원주시,강원 원주시 우산동 226-10
969,원주기업도시,강원,원주시,강원 원주시 지정면 가곡리 1348-7
970,일산,강원,원주시,강원 원주시 원동 278-7
971,태장,강원,원주시,강원 원주시 태장동 북원로 2716-1
972,혁신(원주),강원,원주시,강원 원주시 반곡동 1880-7
973,원통,강원,인제군,강원 인제군 북면 원통리 645-32
974,사북고한,강원,정선군,강원 정선군 사북읍 사북리 344-56
975,교대,강원,춘천시,강원 춘천시 석사동 291-15
976,석사1호,강원,춘천시,강원 춘천시 석사동 748-18(33통405)
977,신사우동,강원,춘천시,강원 춘천시 우두동 1052-29
978,춘천시청,강원,춘천시,강원 춘천시 소양로 3가 181-9
979,퇴계2호,강원,춘천시,강원 춘천시 퇴계동 87
980,효자(춘천),강원,춘천시,강원 춘천시 효자1동 661-16
981,후평1호,강원,춘천시,강원 춘천시 후평동 836-1
982,후평사거리,강원,춘천시,강원 춘천시 후평1동 693-4
983,태백1호,강원,태백시,강원 태백시 상장동 87-36
984,대관령,강원,평창군,강원 평창군 횡계리 354-8
985,진부,강원,평창군,강원 평창군 진부면 하진부리 152-23
986,홍천,강원,홍천군,강원 홍천군 홍천읍 신장대리 8-9
987,사창,강원,화천군,강원 화천군 사내면 사창리 457-12
988,화천,강원,화천군,강원 화천군 화천읍 하리 44-45
989,횡성,강원,횡성군,강원 횡성군 횡성읍 읍하리 107-48
990,가경2호,충북,청주시,충북 청주시 흥덕구 개신동 696 매직타워 1층 110호
991,강서,충북,청주시,충북 청주시 흥덕구 가경동 1849
992,강제,충북,제천시,충북 제천시 강제동 832
993,갱고개,충북,충주시,충북 충주시 갱고개로 41
994,광혜원,충북,진천군,충북 진천군 광혜원면 광혜원리 503-7
995,금왕,충북,음성군,충북 음성군 금왕군 무극리 629
996,금천광장,충북,청주시,충북 청주시 상당구 용담동 395
997,단양,충북,단양군,충북 단양군 단양읍 도전리 523
998,대소,충북,음성군,충북 음성군 대소면 태생리 539-170
999,명동,충북,제천시,충북 제천시 명동 198번지
1000,보은,충북,보은군,충북 보은군 보은읍 삼산리 153-2
1001,복대1호,충북,청주시,충북 청주시 흥덕구 복대동 865-4
1002,봉명1호,충북,청주시,충북 청주시 흥덕구 봉명동 2813
1003,봉방문화교현,충북,충주시,충북 충주시 교현동 634-17
1004,분평,충북,청주시,충북 청주시 서원구 분평동 1234
1005,사직1호(청주),충북,청주시,충북 청주시 흥덕구 사직2동 595-12
1006,산남성화,충북,청주시,충북 청주시 흥덕구 성화동 886번지 101호
1007,성내용산,충북,충주시,충북 충주시 용산동 598
1008,수곡,충북,청주시,충북 청주시 수곡동 896
1009,신백,충북,제천시,충북 제천시 신백동 214-7
1010,단양,충북,단양군,충북 단양군 단양읍 도전리 523
1011,보은,충북,보은군,충북 보은군 보은읍 삼산리 153-2
1012,금왕,충북,음성군,충북 음성군 금왕군 무극리 629
1013,대소,충북,음성군,충북 음성군 대소면 태생리 539-170
1014,음성,충북,음성군,충북 음성군 음성읍 읍내리 354-3
1015,음성혁신도시,충북,음성군,충북 음성군 맹동면 두성리 1251
1016,장호원감곡,충북,음성군,충북 음성군 감곡면 왕장리 523-8
1017,강제,충북,제천시,충북 제천시 강제동 832
1018,명동,충북,제천시,충북 제천시 명동 198번지
1019,신백,충북,제천시,충북 제천시 신백동 214-7
1020,장락,충북,제천시,충북 제천시 장락동 542-7
1021,청전,충북,제천시,충북 제천시 의림동 7-26
1022,증평,충북,증평군,충북 증평군 증평읍 초중리 8-1
1023,광혜원,충북,진천군,충북 진천군 광혜원면 광혜원리 503-7
1024,진천(충북),충북,진천군,충북 진천군 진천읍 읍내리 415-2
1025,오창1호,충북,청원군,충북 청원군 오창면 각리 650-1
1026,금천광장,충북,청주시,충북 청주시 상당구 용담동 395
1027,용암1호,충북,청주시,충북 청주시 상당구 용암동 2574
1028,우암동,충북,청주시,충북 청주시 상당구 우암동 123-81
1029,분평,충북,청주시,충북 청주시 서원구 분평동 1234
1030,가경2호,충북,청주시,충북 청주시 흥덕구 개신동 696 매직타워 1층 110호
1031,강서,충북,청주시,충북 청주시 흥덕구 가경동 1849
1032,복대1호,충북,청주시,충북 청주시 흥덕구 복대동 865-4
1033,봉명1호,충북,청주시,충북 청주시 흥덕구 봉명동 2813
1034,사직1호(청주),충북,청주시,충북 청주시 흥덕구 사직2동 595-12
1035,산남성화,충북,청주시,충북 청주시 흥덕구 성화동 886번지 101호
1036,오송,충북,청주시,충북 청주시 흥덕구 오송읍 호송읍 만수리 521
1037,운천신봉,충북,청주시,충북 청주시 흥덕구 운천동 1366
1038,하복대,충북,청주시,충북 청주시 흥덕구 복대동 2960
1039,갱고개,충북,충주시,충북 충주시 갱고개로 41
1040,봉방문화교현,충북,충주시,충북 충주시 교현동 634-17
1041,성내용산,충북,충주시,충북 충주시 용산동 598
1042,연수,충북,충주시,충북 충주시 연수동 1610
1043,계룡대,충남,계룡시,충남 계룡시 엄사면 엄사리 253-2
1044,권곡,충남,아산시,충남 아산시 권곡동 549-26
1045,금산(충남),충남,금산군,충남 금산군 금산읍 상리 47-10
1046,기지시,충남,당진시,충남 당진시 반촌리 861-20
1047,내포1호,충남,홍성군,충남 홍성군 홍북면 신경리 1181번지 승우빌딩 107호
1048,대산,충남,서산시,충남 서산시 대산읍 산리 129-5
1049,동대,충남,보령시,충남 보령시 동대동 1766
1050,동문,충남,서산시,충남 서산시 동문동 406-2
1051,두정,충남,천안시,충남 천안시 서북구 성정2동 1211
1052,목천,충남,천안시,충남 천안시 동남구 목천읍 신계리 134-18
1053,배미,충남,아산시,충남 아산시 배미동 239-17
1054,배방1호,충남,아산시,충남 아산시 배방읍 공수리 89-28
